ID;Player;Age;G;GS;MP;FG;FGA;FG%;3P;3PA;3P%;2P;2PA;2P%;eFG%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;Pos;3P Dependency;2P Dependency;FT Dependency;PTS/MP;AST/MP;TRB/MP;STL/MP;BLK/MP;AST/TOV;Rebound Ratio;PTS/FGA;FT Rate;Usage Rate;PIE
308;Jose Alvarado;24.0;57.0;3.7;18.4;2.7;6.5;0.4;1.1;3.2;0.3;1.6;3.3;0.5;0.5;0.8;1.1;0.7;0.5;1.7;2.2;2.6;1.2;0.2;0.9;1.7;7.4;PG;0.446;0.432;0.108;0.402;0.141;0.12;0.065;0.011;2.889;0.039;1.138;0.169;0.428;8.6
309;Josh Christopher;20.5;69.0;2.0;15.2;2.7;5.9;0.5;0.6;2.0;0.3;2.2;4.0;0.5;0.5;0.9;1.2;0.7;0.5;1.3;1.8;1.6;0.7;0.2;1.2;1.1;6.8;SG;0.265;0.647;0.132;0.447;0.105;0.118;0.046;0.013;1.333;0.026;1.153;0.203;0.502;6.4
310;Josh Giddey;20.0;70.0;70.0;29.2;5.8;12.6;0.5;1.0;3.3;0.3;4.8;9.2;0.5;0.5;1.2;1.7;0.7;1.7;5.6;7.4;5.8;0.8;0.5;2.7;1.6;13.8;SG;0.217;0.696;0.087;0.473;0.199;0.253;0.027;0.017;2.148;0.104;1.095;0.135;0.55;18.2
311;Josh Green;22.0;61.3;19.0;22.5;2.8;5.6;0.5;0.9;2.4;0.4;1.9;3.2;0.6;0.6;0.8;1.1;0.7;0.8;2.1;2.9;1.7;0.7;0.2;1.0;2.1;7.4;SG;0.365;0.514;0.108;0.329;0.076;0.129;0.031;0.009;1.7;0.047;1.321;0.196;0.315;8.8
312;Josh Hart;26.8;54.7;39.8;32.6;4.1;8.1;0.5;1.0;2.8;0.4;3.1;5.3;0.6;0.6;2.0;2.7;0.8;1.6;6.1;7.7;3.9;1.1;0.3;1.7;2.6;11.2;SG-SF;0.268;0.554;0.179;0.344;0.12;0.236;0.034;0.009;2.294;0.141;1.383;0.333;0.337;17.8
313;Josh Jackson;24.0;45.0;3.0;17.2;2.5;6.2;0.4;0.7;2.7;0.3;1.8;3.4;0.5;0.5;1.0;1.4;0.7;0.4;2.6;3.0;1.2;0.5;0.4;1.0;1.8;6.8;SF;0.309;0.529;0.147;0.395;0.07;0.174;0.029;0.023;1.2;0.067;1.097;0.226;0.454;6.8
314;Josh Minott;21.0;32.0;0.0;2.8;0.5;1.1;0.5;0.1;0.3;0.4;0.4;0.8;0.5;0.5;0.4;0.4;0.9;0.1;0.4;0.5;0.3;0.2;0.2;0.1;0.3;1.6;SF;0.188;0.5;0.25;0.571;0.107;0.179;0.071;0.071;3.0;0.016;1.455;0.364;0.491;2.1
315;Josh Okogie;24.0;60.3;14.3;15.1;1.5;3.8;0.4;0.6;1.8;0.3;1.0;2.0;0.5;0.5;1.3;1.8;0.7;1.1;1.4;2.5;1.0;0.7;0.4;0.7;1.3;4.9;SG;0.367;0.408;0.265;0.325;0.066;0.166;0.046;0.026;1.429;0.041;1.289;0.474;0.35;6.0
316;Josh Richardson;28.7;43.3;5.7;24.3;3.6;8.3;0.4;1.6;4.2;0.4;2.0;4.1;0.5;0.5;1.3;1.4;0.9;0.6;2.2;2.7;2.2;1.0;0.4;1.1;1.8;10.0;SG;0.48;0.4;0.13;0.412;0.091;0.111;0.041;0.016;2.0;0.065;1.205;0.169;0.412;10.5
317;Joshua Primo;19.0;50.0;16.0;19.3;2.0;5.4;0.4;0.8;2.7;0.3;1.2;2.7;0.4;0.5;0.9;1.2;0.7;0.6;1.6;2.3;1.6;0.4;0.5;1.1;1.6;5.8;SG;0.414;0.414;0.155;0.301;0.083;0.119;0.021;0.026;1.455;0.044;1.074;0.222;0.364;5.7
318;Jrue Holiday;32.0;67.7;66.0;32.8;6.4;13.2;0.5;2.1;5.2;0.4;4.3;7.9;0.5;0.6;1.7;2.1;0.8;1.1;3.9;5.0;6.3;1.2;0.5;2.5;1.8;16.7;PG;0.377;0.515;0.102;0.509;0.192;0.152;0.037;0.015;2.52;0.074;1.265;0.159;0.507;20.0
319;Juan Toscano-Anderson;28.8;44.2;6.0;13.6;1.3;2.9;0.5;0.2;0.9;0.2;1.1;2.0;0.6;0.5;0.4;0.6;0.7;0.5;1.9;2.4;1.4;0.4;0.2;0.8;1.5;3.3;SF;0.182;0.667;0.121;0.243;0.103;0.176;0.029;0.015;1.75;0.054;1.138;0.207;0.291;5.1
320;Juancho Hernangómez;26.5;41.0;9.5;12.8;1.1;2.7;0.4;0.5;1.6;0.3;0.6;1.0;0.6;0.5;0.4;0.6;0.6;0.6;2.0;2.7;0.6;0.4;0.2;0.4;0.8;3.1;PF;0.484;0.387;0.129;0.242;0.047;0.211;0.031;0.016;1.5;0.063;1.148;0.222;0.263;4.7
321;Julian Champagnie;22.0;74.0;59.0;19.8;2.2;5.4;0.4;1.4;3.7;0.4;0.9;1.7;0.5;0.5;1.0;1.2;0.8;0.6;2.2;2.8;1.4;0.6;0.6;0.8;1.0;6.8;SF;0.618;0.265;0.147;0.343;0.071;0.141;0.03;0.03;1.75;0.038;1.259;0.222;0.34;8.0
322;Julian Phillips;20.0;40.0;0.0;8.1;0.8;1.9;0.4;0.3;1.0;0.3;0.5;1.0;0.5;0.5;0.3;0.5;0.7;0.3;0.6;0.9;0.3;0.2;0.2;0.3;1.0;2.2;SF;0.409;0.455;0.136;0.272;0.037;0.111;0.025;0.025;1.0;0.022;1.158;0.263;0.299;2.2
323;Julian Strawther;21.0;50.0;0.0;10.9;1.6;4.4;0.4;0.8;2.8;0.3;0.8;1.7;0.5;0.5;0.4;0.6;0.7;0.1;1.1;1.2;0.9;0.3;0.1;0.5;1.1;4.5;SF;0.533;0.356;0.089;0.413;0.083;0.11;0.028;0.009;1.8;0.024;1.023;0.136;0.474;3.5
324;Julius Randle;28.0;65.0;65.0;35.4;8.1;18.0;0.4;2.1;6.3;0.3;6.0;11.7;0.5;0.5;4.8;6.4;0.8;1.9;7.8;9.7;4.7;0.6;0.4;3.2;2.8;23.1;PF;0.273;0.519;0.208;0.653;0.133;0.274;0.017;0.011;1.469;0.149;1.283;0.356;0.678;23.8
325;Justin Champagnie;20.0;36.0;0.0;7.8;0.9;1.9;0.5;0.3;0.8;0.4;0.6;1.1;0.5;0.5;0.3;0.3;1.0;1.0;1.0;2.0;0.3;0.2;0.1;0.2;0.9;2.3;SF;0.391;0.522;0.13;0.295;0.038;0.256;0.026;0.013;1.5;0.056;1.211;0.158;0.286;3.7
326;Justin Holiday;32.7;46.7;23.5;21.2;2.5;6.4;0.4;1.7;4.6;0.4;0.8;1.8;0.5;0.5;0.4;0.4;0.6;0.3;1.6;1.8;1.3;0.6;0.4;0.6;1.7;7.1;SF-SG;0.718;0.225;0.056;0.335;0.061;0.085;0.028;0.019;2.167;0.041;1.109;0.062;0.338;6.8
327;Justin Jackson;27.0;23.0;0.0;4.7;0.3;1.2;0.3;0.2;0.9;0.2;0.1;0.3;0.3;0.4;0.0;0.1;0.5;0.1;0.7;0.7;0.4;0.2;0.2;0.1;0.3;0.9;SF;0.667;0.222;0.0;0.191;0.085;0.149;0.043;0.043;4.0;0.035;0.75;0.083;0.286;1.4
328;Justin Minaya;24.0;34.0;1.0;11.2;0.6;2.2;0.3;0.4;1.4;0.2;0.3;0.7;0.4;0.4;0.1;0.3;0.6;0.9;0.8;1.6;0.6;0.3;0.3;0.3;1.0;1.8;SF;0.667;0.333;0.056;0.161;0.054;0.143;0.027;0.027;2.0;0.05;0.818;0.136;0.235;2.6
329;Justin Robinson;24.0;25.0;0.0;12.2;1.1;3.7;0.3;0.7;2.4;0.3;0.4;1.3;0.3;0.4;0.2;0.3;0.5;0.2;0.7;0.8;1.3;0.4;0.0;0.7;1.1;3.1;PG;0.677;0.258;0.065;0.254;0.107;0.066;0.033;0.0;1.857;0.036;0.838;0.081;0.371;2.3
330;Justise Winslow;25.3;38.0;7.7;18.6;2.3;5.3;0.4;0.3;1.3;0.2;2.0;4.1;0.5;0.5;0.7;1.2;0.6;1.2;3.1;4.3;2.2;0.8;0.5;1.2;1.9;5.6;SF;0.161;0.714;0.125;0.301;0.118;0.231;0.043;0.027;1.833;0.113;1.057;0.226;0.378;8.7
331;Jusuf Nurkic;28.0;61.3;61.3;27.4;5.0;9.6;0.5;0.5;1.5;0.3;4.5;8.1;0.6;0.5;2.6;4.0;0.7;2.7;7.7;10.4;3.2;1.0;0.8;2.4;3.4;13.1;C;0.115;0.687;0.198;0.478;0.117;0.38;0.036;0.029;1.333;0.17;1.365;0.417;0.502;20.1
332;KJ Martin;23.0;59.0;2.0;12.4;1.6;3.0;0.5;0.1;0.4;0.3;1.5;2.6;0.6;0.6;0.4;0.7;0.5;0.7;1.5;2.2;0.9;0.4;0.2;0.5;1.7;3.7;SF;0.081;0.811;0.108;0.298;0.073;0.177;0.032;0.016;1.8;0.037;1.233;0.233;0.307;5.2
333;KZ Okpala;22.5;28.0;1.5;9.4;1.0;2.2;0.4;0.3;0.9;0.3;0.6;1.2;0.5;0.5;0.3;0.4;0.8;0.4;1.1;1.5;0.6;0.2;0.2;0.2;1.2;2.5;PF;0.36;0.48;0.12;0.266;0.064;0.16;0.021;0.021;3.0;0.054;1.136;0.182;0.274;3.5
334;Kai Jones;21.5;33.5;0.0;7.5;1.0;1.6;0.6;0.0;0.2;0.4;0.9;1.4;0.6;0.6;0.2;0.5;0.6;0.4;1.2;1.6;0.2;0.2;0.4;0.5;0.9;2.2;C;0.0;0.818;0.091;0.293;0.027;0.213;0.027;0.053;0.4;0.048;1.375;0.312;0.309;3.2
335;Karl-Anthony Towns;27.0;55.0;55.0;33.1;7.9;15.5;0.5;2.1;5.3;0.4;5.8;10.2;0.6;0.6;4.5;5.2;0.9;1.9;6.8;8.7;3.8;0.8;0.8;3.0;3.6;22.4;C;0.281;0.518;0.201;0.677;0.115;0.263;0.024;0.024;1.267;0.158;1.445;0.335;0.628;25.2
336;Kawhi Leonard;31.5;60.0;59.0;34.0;8.8;17.0;0.5;2.0;4.8;0.4;6.8;12.0;0.6;0.6;4.2;4.8;0.9;1.2;5.2;6.3;3.8;1.5;0.7;1.8;1.5;23.8;SF;0.252;0.571;0.176;0.7;0.112;0.185;0.044;0.021;2.111;0.107;1.4;0.282;0.615;25.6
337;Keegan Murray;22.5;78.5;77.5;31.7;5.1;11.2;0.5;2.5;6.4;0.4;2.6;4.8;0.5;0.6;1.0;1.3;0.8;1.2;3.8;5.0;1.4;0.9;0.6;0.8;2.4;13.7;SF;0.547;0.38;0.073;0.432;0.044;0.158;0.028;0.019;1.75;0.064;1.223;0.116;0.397;14.4
338;Keifer Sykes;28.0;32.0;11.0;17.7;2.2;5.9;0.4;0.8;2.8;0.3;1.3;3.1;0.4;0.4;0.5;0.5;0.9;0.3;1.2;1.4;1.9;0.4;0.1;1.0;1.6;5.6;PG;0.429;0.464;0.089;0.316;0.107;0.079;0.023;0.006;1.9;0.047;0.949;0.085;0.402;4.8
339;Keita Bates-Diop;27.2;54.5;18.0;16.4;2.2;4.6;0.5;0.5;1.5;0.3;1.7;3.1;0.5;0.5;1.0;1.2;0.8;0.9;2.2;3.1;1.0;0.6;0.4;0.6;0.8;5.9;SF;0.254;0.576;0.169;0.36;0.061;0.189;0.037;0.024;1.667;0.057;1.283;0.261;0.349;7.8
340;Kelan Martin;26.0;28.5;1.0;15.7;2.4;6.0;0.4;0.8;2.6;0.3;1.7;3.4;0.5;0.5;0.3;0.4;0.7;0.6;1.4;1.9;0.8;0.4;0.3;0.5;1.2;6.0;SF;0.4;0.567;0.05;0.382;0.051;0.121;0.025;0.019;1.6;0.07;1.0;0.067;0.425;5.3
341;Keldon Johnson;23.0;69.0;54.7;31.4;6.7;14.6;0.5;2.0;5.7;0.4;4.6;8.9;0.5;0.5;2.9;3.8;0.8;1.1;4.4;5.5;2.6;0.7;0.2;1.6;2.1;18.2;SF;0.33;0.505;0.159;0.58;0.083;0.175;0.022;0.006;1.625;0.08;1.247;0.26;0.569;16.8
342;Keljin Blevins;26.0;31.0;1.0;11.3;1.1;3.6;0.3;0.7;2.3;0.3;0.4;1.3;0.3;0.4;0.2;0.4;0.5;0.5;0.9;1.5;0.6;0.4;0.0;0.5;0.9;3.1;SF;0.677;0.258;0.065;0.274;0.053;0.133;0.035;0.0;1.2;0.045;0.861;0.111;0.378;2.3
343;Kelly Olynyk;31.4;52.8;24.6;23.4;3.7;7.1;0.5;1.0;2.5;0.4;2.7;4.6;0.6;0.6;2.1;2.6;0.8;1.4;4.0;5.3;4.0;0.9;0.4;2.0;3.0;10.4;C;0.288;0.519;0.202;0.444;0.171;0.226;0.038;0.017;2.0;0.102;1.465;0.366;0.438;15.2
344;Kelly Oubre Jr.;27.0;64.0;35.0;29.6;6.2;14.1;0.4;2.1;6.4;0.3;4.1;7.7;0.5;0.5;2.5;3.4;0.7;1.3;3.4;4.7;1.2;1.2;0.5;1.2;2.8;16.9;SF;0.373;0.485;0.148;0.571;0.041;0.159;0.041;0.017;1.0;0.073;1.199;0.241;0.567;14.5
345;Kemba Walker;31.0;37.0;37.0;25.6;4.0;10.0;0.4;2.0;5.4;0.4;2.1;4.6;0.4;0.5;1.6;1.9;0.8;0.4;2.6;3.0;3.5;0.7;0.2;1.3;1.0;11.6;PG;0.517;0.362;0.138;0.453;0.137;0.117;0.027;0.008;2.692;0.081;1.16;0.19;0.474;11.4
346;Kendrick Nunn;27.0;46.7;1.3;13.8;2.7;6.4;0.4;1.1;3.2;0.4;1.6;3.2;0.5;0.5;0.5;0.6;0.9;0.2;1.3;1.6;1.3;0.4;0.1;0.9;0.9;7.1;SG-PG;0.465;0.451;0.07;0.514;0.094;0.116;0.029;0.007;1.444;0.032;1.109;0.094;0.548;5.7
347;Kennedy Chandler;20.0;36.0;0.0;7.8;1.0;2.3;0.4;0.1;0.4;0.1;0.9;1.9;0.5;0.4;0.2;0.4;0.5;0.3;0.8;1.1;1.6;0.3;0.1;0.5;0.4;2.2;PG;0.136;0.818;0.091;0.282;0.205;0.141;0.038;0.013;3.2;0.031;0.957;0.174;0.382;3.3
348;Kenneth Lofton Jr.;20.5;22.5;0.5;8.4;1.8;3.8;0.5;0.3;0.9;0.3;1.6;2.9;0.6;0.5;0.8;1.2;0.6;0.7;1.2;2.0;1.2;0.2;0.2;0.6;1.2;4.8;PF;0.188;0.667;0.167;0.571;0.143;0.238;0.024;0.024;2.0;0.084;1.263;0.316;0.587;5.3
349;Kenrich Williams;28.0;57.0;3.7;19.9;2.8;5.7;0.5;0.8;2.3;0.4;1.9;3.3;0.6;0.6;0.3;0.7;0.5;1.4;2.7;4.1;1.8;0.8;0.2;0.7;1.8;6.7;SF;0.358;0.567;0.045;0.337;0.09;0.206;0.04;0.01;2.571;0.072;1.175;0.123;0.337;9.6
350;Kent Bazemore;32.0;39.0;14.0;14.0;1.2;3.6;0.3;0.7;2.1;0.4;0.4;1.5;0.3;0.4;0.3;0.4;0.8;0.3;1.4;1.8;0.9;0.6;0.2;0.5;1.8;3.4;SF;0.618;0.235;0.088;0.243;0.064;0.129;0.043;0.014;1.8;0.044;0.944;0.111;0.305;3.8
351;Kentavious Caldwell-Pope;29.0;76.3;76.3;31.0;4.0;8.9;0.5;1.8;4.5;0.4;2.2;4.4;0.5;0.6;1.5;1.7;0.9;0.5;2.4;2.8;2.2;1.3;0.5;1.1;1.9;11.4;SG;0.474;0.386;0.132;0.368;0.071;0.09;0.042;0.016;2.0;0.038;1.281;0.191;0.347;12.1
352;Kenyon Martin Jr.;21.5;80.5;25.5;24.5;4.2;7.7;0.6;0.8;2.4;0.3;3.5;5.3;0.6;0.6;1.4;2.2;0.7;1.2;3.4;4.6;1.4;0.4;0.4;1.0;1.6;10.8;SF;0.222;0.648;0.13;0.441;0.057;0.188;0.016;0.016;1.4;0.057;1.403;0.286;0.395;12.3
353;Keon Ellis;24.0;57.0;21.0;17.2;1.9;4.1;0.5;1.2;2.9;0.4;0.6;1.1;0.6;0.6;0.5;0.6;0.7;0.6;1.6;2.2;1.5;0.9;0.5;0.6;2.0;5.4;SG;0.667;0.222;0.093;0.314;0.087;0.128;0.052;0.029;2.5;0.039;1.317;0.146;0.289;7.6
354;Keon Johnson;19.3;33.0;8.0;18.2;2.6;7.3;0.4;1.0;2.9;0.3;1.6;4.3;0.4;0.4;1.0;1.3;0.8;0.6;1.4;2.0;2.2;0.8;0.3;1.4;1.7;7.2;SG;0.417;0.444;0.139;0.396;0.121;0.11;0.044;0.016;1.571;0.061;0.986;0.178;0.509;6.1
355;Kessler Edwards;22.0;40.0;7.5;12.6;1.3;3.2;0.4;0.6;1.8;0.3;0.7;1.4;0.5;0.5;0.3;0.4;0.7;0.6;1.4;2.1;0.6;0.4;0.2;0.4;1.3;3.6;SF;0.5;0.389;0.083;0.286;0.048;0.167;0.032;0.016;1.5;0.05;1.125;0.125;0.3;4.4
356;Kevin Durant;34.0;54.0;54.0;36.5;10.3;19.1;0.5;2.0;5.2;0.4;8.3;14.0;0.6;0.6;6.2;6.8;0.9;0.4;6.4;6.8;5.4;0.8;1.2;3.4;2.1;29.0;PF;0.207;0.572;0.214;0.795;0.148;0.186;0.022;0.033;1.588;0.126;1.518;0.356;0.698;30.4
357;Kevin Huerter;24.0;71.0;64.7;27.8;4.7;10.2;0.5;2.3;5.9;0.4;2.5;4.3;0.6;0.6;0.8;1.0;0.8;0.5;2.9;3.4;2.7;0.8;0.4;1.1;2.3;12.5;SG;0.552;0.4;0.064;0.45;0.097;0.122;0.029;0.014;2.455;0.048;1.225;0.098;0.422;13.0
358;Kevin Knox;23.0;37.4;4.2;14.4;2.3;5.1;0.4;0.9;2.8;0.3;1.4;2.4;0.6;0.5;0.7;0.9;0.8;0.6;2.0;2.5;0.6;0.3;0.2;0.7;1.3;6.2;SF;0.435;0.452;0.113;0.431;0.042;0.174;0.021;0.014;0.857;0.07;1.216;0.176;0.43;6.2
359;Kevin Love;34.0;50.6;9.8;19.9;3.1;7.4;0.4;1.7;5.0;0.3;1.3;2.4;0.6;0.5;1.5;1.8;0.8;1.0;5.5;6.4;2.0;0.3;0.2;1.1;1.6;9.4;PF;0.543;0.277;0.16;0.472;0.101;0.322;0.015;0.01;1.818;0.128;1.27;0.243;0.467;12.7
360;Kevin Pangos;29.0;24.0;3.0;6.9;0.6;1.9;0.3;0.3;1.1;0.2;0.4;0.8;0.4;0.4;0.1;0.2;0.8;0.1;0.4;0.5;1.3;0.1;0.0;0.3;0.5;1.6;PG;0.562;0.5;0.062;0.232;0.188;0.072;0.014;0.0;4.333;0.021;0.842;0.105;0.332;1.8
361;Kevin Porter Jr.;21.5;60.0;60.0;32.8;6.0;14.1;0.4;2.4;6.6;0.4;3.6;7.5;0.5;0.5;2.8;3.8;0.7;1.0;3.8;4.8;6.0;1.2;0.4;3.2;2.6;17.4;PG;0.414;0.414;0.161;0.53;0.183;0.146;0.037;0.012;1.875;0.08;1.234;0.27;0.578;17.5
362;Kevon Harris;25.0;34.0;0.0;13.4;1.4;3.1;0.4;0.5;1.3;0.4;0.9;1.9;0.5;0.5;0.9;1.2;0.8;0.8;1.2;2.1;0.5;0.5;0.1;0.6;1.6;4.1;SG;0.366;0.439;0.22;0.306;0.037;0.157;0.037;0.007;0.833;0.059;1.323;0.387;0.316;4.6
363;Kevon Looney;26.0;79.3;62.0;20.4;2.5;4.1;0.6;0.0;0.0;0.0;2.5;4.1;0.6;0.6;0.9;1.5;0.6;2.6;4.8;7.4;2.1;0.5;0.5;0.7;2.5;5.8;C;0.0;0.862;0.155;0.284;0.103;0.363;0.025;0.025;3.0;0.093;1.415;0.366;0.268;13.4
364;Keyonte George;20.0;75.0;44.0;27.0;4.3;10.9;0.4;2.0;5.9;0.3;2.3;5.0;0.5;0.5;2.5;3.0;0.8;0.2;2.6;2.8;4.4;0.5;0.1;2.5;1.2;13.0;PG;0.462;0.354;0.192;0.481;0.163;0.104;0.019;0.004;1.76;0.037;1.193;0.275;0.545;11.2
365;Khem Birch;29.5;37.5;14.0;13.0;1.4;2.6;0.5;0.0;0.2;0.2;1.4;2.4;0.6;0.5;0.6;0.8;0.8;1.3;1.5;2.8;0.7;0.4;0.4;0.4;1.5;3.4;C;0.0;0.824;0.176;0.262;0.054;0.215;0.031;0.031;1.75;0.075;1.308;0.308;0.258;5.9
366;Khris Middleton;31.0;51.3;46.7;27.9;6.0;13.2;0.5;1.9;5.3;0.4;4.1;7.8;0.5;0.5;2.8;3.2;0.9;0.7;4.0;4.8;5.2;0.9;0.3;2.5;2.4;16.8;SF;0.339;0.488;0.167;0.602;0.186;0.172;0.032;0.011;2.08;0.092;1.273;0.242;0.613;17.8
367;Killian Hayes;21.0;61.3;42.3;25.8;3.2;8.1;0.4;0.8;2.7;0.3;2.4;5.5;0.4;0.4;1.0;1.3;0.8;0.4;2.6;3.0;5.1;1.2;0.5;1.7;2.5;8.0;PG;0.3;0.6;0.125;0.31;0.198;0.116;0.047;0.019;3.0;0.049;0.988;0.16;0.402;10.9
368;Killian Tillie;23.0;36.0;3.0;12.8;1.2;3.5;0.3;0.8;2.4;0.3;0.4;1.1;0.4;0.4;0.1;0.2;0.6;0.6;1.1;1.7;0.6;0.6;0.4;0.4;1.6;3.3;C;0.727;0.242;0.03;0.258;0.047;0.133;0.047;0.031;1.5;0.047;0.943;0.057;0.312;3.8
369;Kira Lewis Jr.;21.0;25.7;0.0;11.0;1.8;4.3;0.4;0.4;1.7;0.3;1.3;2.7;0.5;0.5;0.6;0.7;0.8;0.3;1.0;1.3;1.4;0.4;0.1;0.7;0.7;4.6;PG;0.261;0.565;0.13;0.418;0.127;0.118;0.036;0.009;2.0;0.051;1.07;0.163;0.483;4.5
370;Klay Thompson;32.0;59.3;54.7;30.7;7.3;16.9;0.4;3.8;9.6;0.4;3.5;7.3;0.5;0.5;1.6;1.8;0.9;0.5;3.3;3.8;2.5;0.6;0.5;1.5;1.7;20.1;SG;0.567;0.348;0.08;0.655;0.081;0.124;0.02;0.016;1.667;0.064;1.189;0.107;0.625;16.2
371;Kobe Brown;24.0;44.0;0.0;9.0;0.8;2.0;0.4;0.3;1.1;0.3;0.5;1.0;0.5;0.5;0.0;0.0;0.5;0.5;1.0;1.4;0.6;0.3;0.1;0.2;1.1;2.0;PF;0.45;0.5;0.0;0.222;0.067;0.156;0.033;0.011;3.0;0.034;1.0;0.0;0.244;3.1
372;Kris Dunn;28.5;44.0;17.5;22.4;3.8;7.2;0.5;0.7;1.6;0.4;3.0;5.6;0.5;0.6;1.1;1.4;0.7;0.6;3.1;3.7;4.7;1.0;0.4;1.4;2.3;9.3;PG;0.226;0.645;0.118;0.415;0.21;0.165;0.045;0.018;3.357;0.084;1.292;0.194;0.411;14.0
373;Kris Murray;23.0;62.0;29.0;21.7;2.3;5.9;0.4;0.8;3.0;0.3;1.5;3.0;0.5;0.5;0.6;0.9;0.7;1.4;2.2;3.6;1.3;0.9;0.3;0.9;1.5;6.1;SF;0.393;0.492;0.098;0.281;0.06;0.166;0.041;0.014;1.444;0.058;1.034;0.153;0.332;7.4
374;Kristaps Porzingis;26.8;51.8;51.8;30.2;7.0;14.7;0.5;1.7;5.2;0.3;5.3;9.6;0.6;0.5;4.8;5.6;0.9;1.8;6.0;7.8;2.2;0.8;1.7;1.7;2.8;20.7;PF;0.246;0.512;0.232;0.685;0.073;0.258;0.026;0.056;1.294;0.151;1.408;0.381;0.625;23.0
375;Kyle Anderson;29.0;72.3;22.3;24.2;3.1;6.5;0.5;0.4;1.2;0.3;2.6;5.3;0.5;0.5;1.2;1.7;0.7;0.9;3.8;4.7;3.9;1.0;0.7;1.2;1.8;7.8;PF;0.154;0.667;0.154;0.322;0.161;0.194;0.041;0.029;3.25;0.065;1.2;0.262;0.349;13.0
376;Kyle Kuzma;27.0;66.7;66.7;33.7;7.7;16.9;0.5;2.2;6.5;0.3;5.5;10.4;0.5;0.5;2.6;3.5;0.7;1.0;6.5;7.4;3.8;0.6;0.7;2.8;2.1;20.2;PF;0.327;0.545;0.129;0.599;0.113;0.22;0.018;0.021;1.357;0.112;1.195;0.207;0.63;19.9
377;Kyle Lowry;36.4;47.6;43.4;29.9;3.2;7.5;0.4;1.8;4.8;0.4;1.4;2.7;0.5;0.6;1.5;1.8;0.8;0.6;3.0;3.6;5.1;1.0;0.4;1.8;2.5;9.8;PG;0.551;0.286;0.153;0.328;0.171;0.12;0.033;0.013;2.833;0.076;1.307;0.24;0.338;13.5
378;Kyrie Irving;30.0;41.4;41.4;37.0;9.9;20.1;0.5;3.1;8.0;0.4;6.7;12.1;0.6;0.6;4.0;4.4;0.9;0.9;4.1;4.9;5.6;1.2;0.7;2.1;2.6;26.8;PG;0.347;0.5;0.149;0.724;0.151;0.132;0.032;0.019;2.667;0.121;1.333;0.219;0.652;26.6
379;LaMarcus Aldridge;36.0;47.0;12.0;22.3;5.4;9.7;0.6;0.3;1.0;0.3;5.1;8.8;0.6;0.6;1.9;2.2;0.9;1.6;3.9;5.5;0.9;0.3;1.0;0.9;1.7;12.9;C;0.07;0.791;0.147;0.578;0.04;0.247;0.013;0.045;1.0;0.117;1.33;0.227;0.519;15.1
380;LaMelo Ball;21.0;44.3;44.3;33.3;7.9;18.6;0.4;3.4;9.0;0.4;4.5;9.6;0.5;0.5;3.2;3.8;0.9;1.3;4.8;6.1;8.0;1.6;0.3;3.6;3.4;22.4;PG;0.455;0.402;0.143;0.673;0.24;0.183;0.048;0.009;2.222;0.138;1.204;0.204;0.717;23.5
381;Lamar Stevens;25.0;54.3;13.7;16.3;2.5;5.3;0.5;0.4;1.2;0.3;2.1;4.1;0.5;0.5;0.8;1.2;0.7;0.8;2.3;3.1;0.6;0.5;0.4;0.6;1.4;6.2;PF;0.194;0.677;0.129;0.38;0.037;0.19;0.031;0.025;1.0;0.057;1.17;0.226;0.394;7.0
382;Lance Stephenson;31.0;43.0;1.0;18.2;3.4;7.4;0.5;0.6;2.1;0.3;2.8;5.4;0.5;0.5;1.5;1.8;0.8;0.3;2.5;2.8;3.8;0.6;0.1;1.6;2.2;8.8;SG-SF;0.205;0.636;0.17;0.484;0.209;0.154;0.033;0.005;2.375;0.065;1.189;0.243;0.538;10.2
383;Landry Shamet;25.0;51.7;9.3;18.9;2.7;6.8;0.4;1.6;4.4;0.4;1.1;2.4;0.5;0.5;1.0;1.2;0.8;0.3;1.3;1.6;1.7;0.5;0.1;0.7;1.5;8.0;SG;0.6;0.275;0.125;0.423;0.09;0.085;0.026;0.005;2.429;0.031;1.176;0.176;0.425;6.9
384;Larry Nance Jr.;29.8;52.2;5.8;21.7;2.7;4.9;0.6;0.4;1.2;0.3;2.2;3.6;0.6;0.6;0.8;1.2;0.7;1.6;3.8;5.4;1.9;1.0;0.4;0.7;1.8;6.6;PF;0.182;0.667;0.121;0.304;0.088;0.249;0.046;0.018;2.714;0.103;1.347;0.245;0.282;12.0
385;Lauri Markkanen;25.0;60.7;60.7;32.8;7.2;15.0;0.5;2.8;7.3;0.4;4.4;7.7;0.6;0.6;4.0;4.5;0.9;1.7;5.8;7.5;1.7;0.7;0.5;1.4;2.0;21.2;PF;0.396;0.415;0.189;0.646;0.052;0.229;0.021;0.015;1.214;0.124;1.413;0.3;0.56;21.9
386;LeBron James;38.0;60.7;60.3;36.0;10.7;20.6;0.5;2.4;6.7;0.4;8.3;14.0;0.6;0.6;4.5;5.9;0.8;1.1;6.9;7.9;7.1;1.2;0.7;3.4;1.6;28.3;SF;0.254;0.587;0.159;0.786;0.197;0.219;0.033;0.019;2.088;0.132;1.374;0.286;0.739;30.6
